ticket_id,support_user_id,subject,priority,status,created_at,resolved_at
TKT_000884,SUP_000422,Billing discrepancy,urgent,open,2024-06-04T00:00:00,
TKT_000885,SUP_000423,Data not syncing,high,open,2024-02-28T00:00:00,2023-09-10T00:00:00
TKT_000886,SUP_000423,Feature request: bulk export,medium,pending,2023-12-20T00:00:00,2023-10-18T00:00:00
TKT_000887,SUP_000423,Performance degradation,medium,pending,2023-09-09T00:00:00,2023-10-27T00:00:00
TKT_000888,SUP_000424,Cannot login to dashboard,low,pending,2022-11-28T00:00:00,2022-10-06T00:00:00
TKT_000889,SUP_000425,Need to update payment method,high,solved,2023-07-16T00:00:00,2022-12-07T00:00:00
TKT_000890,SUP_000425,Need to update payment method,low,solved,2022-11-14T00:00:00,
TKT_000891,SUP_000426,Performance degradation,low,solved,2023-05-24T00:00:00,
TKT_000892,SUP_000426,Need to update payment method,medium,open,2023-06-17T00:00:00,2023-08-18T00:00:00
TKT_000893,SUP_000427,Billing discrepancy,medium,solved,2022-06-19T00:00:00,
TKT_000894,SUP_000427,API rate limit exceeded,medium,closed,2023-03-18T00:00:00,
TKT_000895,SUP_000428,Cannot login to dashboard,medium,solved,2023-05-15T00:00:00,2023-10-24T00:00:00
TKT_000896,SUP_000428,Feature request: bulk export,urgent,open,2024-04-14T00:00:00,2023-09-27T00:00:00
TKT_000897,SUP_000428,API rate limit exceeded,low,solved,2024-03-20T00:00:00,2023-07-04T00:00:00
TKT_000898,SUP_000429,Performance degradation,low,pending,2023-06-09T00:00:00,2023-12-31T00:00:00
TKT_000899,SUP_000429,Cannot login to dashboard,urgent,solved,2024-01-09T00:00:00,
TKT_000900,SUP_000430,Data not syncing,high,open,2024-12-18T00:00:00,2024-08-16T00:00:00
TKT_000901,SUP_000430,Data not syncing,high,closed,2024-10-07T00:00:00,2025-01-17T00:00:00
TKT_000902,SUP_000431,Question about pricing,medium,solved,2024-08-26T00:00:00,2023-11-18T00:00:00
TKT_000903,SUP_000432,Question about pricing,medium,open,2023-02-22T00:00:00,2023-11-24T00:00:00
TKT_000904,SUP_000432,Billing discrepancy,low,solved,2023-12-12T00:00:00,
TKT_000905,SUP_000432,Account access issue,urgent,solved,2023-04-11T00:00:00,2023-01-28T00:00:00
TKT_000906,SUP_000433,Account access issue,medium,solved,2023-06-03T00:00:00,2023-01-12T00:00:00
TKT_000907,SUP_000433,Performance degradation,medium,solved,2022-07-13T00:00:00,2022-08-19T00:00:00
TKT_000908,SUP_000434,Data not syncing,urgent,closed,2024-04-17T00:00:00,2024-02-14T00:00:00
TKT_000909,SUP_000434,Performance degradation,medium,solved,2023-11-04T00:00:00,2024-05-28T00:00:00
TKT_000910,SUP_000434,Question about pricing,medium,solved,2023-11-26T00:00:00,2024-01-19T00:00:00
TKT_000911,SUP_000435,Feature request: bulk export,low,pending,2024-10-31T00:00:00,2024-06-30T00:00:00
TKT_000912,SUP_000435,Account access issue,high,open,2024-06-18T00:00:00,2024-08-20T00:00:00
TKT_000913,SUP_000435,API rate limit exceeded,high,pending,2024-11-13T00:00:00,
TKT_000914,SUP_000436,Need to update payment method,medium,pending,2024-06-27T00:00:00,2024-02-07T00:00:00
TKT_000915,SUP_000436,API rate limit exceeded,low,solved,2024-01-16T00:00:00,2023-11-15T00:00:00
TKT_000916,SUP_000436,Performance degradation,low,solved,2024-04-17T00:00:00,2023-07-06T00:00:00
TKT_000917,SUP_000437,Question about pricing,medium,open,2025-01-23T00:00:00,2024-04-03T00:00:00
TKT_000918,SUP_000437,Performance degradation,medium,closed,2024-03-24T00:00:00,
TKT_000919,SUP_000437,Cannot login to dashboard,medium,closed,2025-01-08T00:00:00,2024-04-08T00:00:00
TKT_000920,SUP_000438,Data not syncing,medium,solved,2023-10-20T00:00:00,2022-11-14T00:00:00
TKT_000921,SUP_000439,API rate limit exceeded,medium,closed,2023-11-06T00:00:00,2023-11-30T00:00:00
TKT_000922,SUP_000439,Cannot login to dashboard,urgent,solved,2023-11-23T00:00:00,2023-04-30T00:00:00
TKT_000923,SUP_000439,Need to update payment method,medium,solved,2024-03-10T00:00:00,2023-08-09T00:00:00
TKT_000924,SUP_000440,Cannot login to dashboard,medium,solved,2024-05-05T00:00:00,2024-01-21T00:00:00
TKT_000925,SUP_000441,Integration not working,medium,solved,2023-10-10T00:00:00,
TKT_000926,SUP_000441,Question about pricing,medium,open,2024-09-16T00:00:00,
TKT_000927,SUP_000441,Billing discrepancy,urgent,open,2024-01-27T00:00:00,
TKT_000928,SUP_000442,Cannot login to dashboard,urgent,pending,2024-09-11T00:00:00,2024-12-20T00:00:00
TKT_000929,SUP_000442,Performance degradation,urgent,solved,2024-09-24T00:00:00,2024-10-13T00:00:00
TKT_000930,SUP_000443,Feature request: bulk export,medium,closed,2023-12-06T00:00:00,
TKT_000931,SUP_000444,Account access issue,medium,pending,2024-06-23T00:00:00,2024-09-12T00:00:00
TKT_000932,SUP_000444,Question about pricing,medium,open,2024-07-03T00:00:00,2024-01-21T00:00:00
TKT_000933,SUP_000444,API rate limit exceeded,medium,solved,2023-12-21T00:00:00,2024-07-17T00:00:00
TKT_000934,SUP_000445,Billing discrepancy,high,open,2024-04-30T00:00:00,2024-09-23T00:00:00
TKT_000935,SUP_000446,Cannot login to dashboard,medium,open,2022-08-24T00:00:00,2022-07-21T00:00:00
TKT_000936,SUP_000447,Need to update payment method,high,closed,2023-07-10T00:00:00,2022-09-30T00:00:00
TKT_000937,SUP_000448,Account access issue,medium,open,2024-06-26T00:00:00,
TKT_000938,SUP_000449,Feature request: bulk export,high,solved,2022-12-24T00:00:00,
TKT_000939,SUP_000450,Integration not working,medium,open,2022-06-24T00:00:00,2022-12-29T00:00:00
TKT_000940,SUP_000451,API rate limit exceeded,urgent,open,2023-06-07T00:00:00,2023-06-20T00:00:00
TKT_000941,SUP_000451,Feature request: bulk export,urgent,solved,2022-12-24T00:00:00,2023-01-18T00:00:00
TKT_000942,SUP_000451,Integration not working,medium,solved,2023-06-04T00:00:00,2023-09-04T00:00:00
TKT_000943,SUP_000452,Integration not working,low,open,2023-12-19T00:00:00,
TKT_000944,SUP_000452,Performance degradation,medium,pending,2023-12-10T00:00:00,2023-11-20T00:00:00
TKT_000945,SUP_000453,Performance degradation,high,open,2023-02-15T00:00:00,2022-07-21T00:00:00
TKT_000946,SUP_000454,Account access issue,urgent,solved,2024-09-29T00:00:00,2024-06-24T00:00:00
TKT_000947,SUP_000454,Account access issue,medium,solved,2024-04-20T00:00:00,2024-07-03T00:00:00
TKT_000948,SUP_000454,Account access issue,high,solved,2024-07-11T00:00:00,
TKT_000949,SUP_000455,Cannot login to dashboard,medium,pending,2022-07-09T00:00:00,
TKT_000950,SUP_000455,API rate limit exceeded,low,solved,2023-01-30T00:00:00,2022-08-05T00:00:00
TKT_000951,SUP_000456,Integration not working,urgent,closed,2024-02-04T00:00:00,2024-09-11T00:00:00
TKT_000952,SUP_000457,Performance degradation,low,closed,2023-02-06T00:00:00,2023-04-12T00:00:00
TKT_000953,SUP_000457,Feature request: bulk export,urgent,solved,2023-08-04T00:00:00,
TKT_000954,SUP_000458,Cannot login to dashboard,medium,solved,2024-02-01T00:00:00,
TKT_000955,SUP_000458,Need to update payment method,low,pending,2024-04-22T00:00:00,
TKT_000956,SUP_000459,Need to update payment method,urgent,solved,2022-11-13T00:00:00,
TKT_000957,SUP_000459,Billing discrepancy,medium,open,2023-05-15T00:00:00,2023-09-02T00:00:00
TKT_000958,SUP_000459,Need to update payment method,urgent,closed,2023-05-19T00:00:00,2023-02-09T00:00:00
TKT_000959,SUP_000460,Need to update payment method,medium,solved,2022-12-18T00:00:00,2023-01-09T00:00:00
TKT_000960,SUP_000460,Billing discrepancy,high,open,2023-03-09T00:00:00,2022-12-18T00:00:00
TKT_000961,SUP_000461,Performance degradation,low,solved,2023-07-27T00:00:00,2022-11-10T00:00:00
TKT_000962,SUP_000461,Data not syncing,medium,open,2023-03-12T00:00:00,
TKT_000963,SUP_000462,Account access issue,medium,solved,2024-02-25T00:00:00,2024-04-27T00:00:00
TKT_000964,SUP_000462,Account access issue,low,pending,2024-02-28T00:00:00,2024-10-03T00:00:00
TKT_000965,SUP_000462,Integration not working,medium,open,2024-04-10T00:00:00,2024-11-14T00:00:00
TKT_000966,SUP_000463,Billing discrepancy,medium,open,2024-05-01T00:00:00,
TKT_000967,SUP_000463,Billing discrepancy,medium,solved,2024-04-29T00:00:00,2024-12-26T00:00:00
TKT_000968,SUP_000463,Data not syncing,high,solved,2024-03-24T00:00:00,
TKT_000969,SUP_000464,Cannot login to dashboard,low,solved,2024-04-29T00:00:00,
TKT_000970,SUP_000464,API rate limit exceeded,low,solved,2024-09-29T00:00:00,
TKT_000971,SUP_000465,Account access issue,medium,closed,2023-05-25T00:00:00,
TKT_000972,SUP_000466,Billing discrepancy,high,solved,2023-04-28T00:00:00,2024-02-11T00:00:00
TKT_000973,SUP_000466,Cannot login to dashboard,high,solved,2023-09-16T00:00:00,2023-05-15T00:00:00
TKT_000974,SUP_000467,Question about pricing,high,open,2023-07-21T00:00:00,2024-04-23T00:00:00
TKT_000975,SUP_000467,Need to update payment method,urgent,solved,2024-03-17T00:00:00,2023-10-31T00:00:00
TKT_000976,SUP_000468,Need to update payment method,high,pending,2024-02-19T00:00:00,2024-03-19T00:00:00
TKT_000977,SUP_000468,Feature request: bulk export,low,pending,2024-06-08T00:00:00,
TKT_000978,SUP_000468,API rate limit exceeded,urgent,solved,2023-12-09T00:00:00,2024-05-27T00:00:00
TKT_000979,SUP_000469,Feature request: bulk export,medium,closed,2022-08-23T00:00:00,
TKT_000980,SUP_000469,Feature request: bulk export,urgent,solved,2022-08-08T00:00:00,
TKT_000981,SUP_000470,Need to update payment method,urgent,solved,2023-10-08T00:00:00,2023-12-30T00:00:00
TKT_000982,SUP_000470,Question about pricing,high,solved,2024-03-05T00:00:00,2023-10-11T00:00:00
TKT_000983,SUP_000471,API rate limit exceeded,medium,solved,2023-12-27T00:00:00,2024-04-06T00:00:00
TKT_000984,SUP_000471,Cannot login to dashboard,high,closed,2024-07-12T00:00:00,2024-08-21T00:00:00
TKT_000985,SUP_000471,Feature request: bulk export,urgent,pending,2024-09-27T00:00:00,
TKT_000986,SUP_000472,Performance degradation,medium,closed,2024-02-24T00:00:00,2024-09-18T00:00:00
TKT_000987,SUP_000473,Cannot login to dashboard,medium,open,2023-08-17T00:00:00,2023-06-24T00:00:00
TKT_000988,SUP_000473,Data not syncing,urgent,solved,2023-03-22T00:00:00,2023-05-21T00:00:00
TKT_000989,SUP_000473,Performance degradation,urgent,solved,2023-06-10T00:00:00,2023-08-09T00:00:00
TKT_000990,SUP_000474,Account access issue,low,closed,2023-03-30T00:00:00,2023-08-25T00:00:00
TKT_000991,SUP_000474,Billing discrepancy,urgent,closed,2023-02-15T00:00:00,2023-10-10T00:00:00
TKT_000992,SUP_000475,Billing discrepancy,medium,solved,2023-05-08T00:00:00,2022-08-16T00:00:00
TKT_000993,SUP_000476,API rate limit exceeded,medium,closed,2024-07-03T00:00:00,2024-09-02T00:00:00
TKT_000994,SUP_000476,Question about pricing,medium,solved,2023-12-24T00:00:00,
TKT_000995,SUP_000476,Billing discrepancy,urgent,open,2024-02-10T00:00:00,2024-08-07T00:00:00
TKT_000996,SUP_000477,Billing discrepancy,high,solved,2024-07-17T00:00:00,
TKT_000997,SUP_000478,Account access issue,low,solved,2023-12-07T00:00:00,2023-07-10T00:00:00
TKT_000998,SUP_000479,Need to update payment method,urgent,open,2023-07-08T00:00:00,
TKT_000999,SUP_000480,Data not syncing,medium,solved,2023-08-07T00:00:00,2023-02-14T00:00:00
TKT_001000,SUP_000480,Need to update payment method,medium,closed,2023-11-13T00:00:00,2023-05-28T00:00:00
TKT_001001,SUP_000480,Need to update payment method,urgent,open,2023-11-14T00:00:00,
TKT_001002,SUP_000481,Account access issue,low,pending,2023-01-10T00:00:00,2023-04-17T00:00:00
TKT_001003,SUP_000481,Integration not working,medium,closed,2022-12-18T00:00:00,
TKT_001004,SUP_000482,Account access issue,medium,closed,2022-11-12T00:00:00,2023-06-03T00:00:00
TKT_001005,SUP_000482,Performance degradation,high,solved,2023-01-17T00:00:00,2023-03-24T00:00:00
TKT_001006,SUP_000482,Feature request: bulk export,high,open,2023-08-06T00:00:00,2023-01-06T00:00:00
TKT_001007,SUP_000483,Feature request: bulk export,medium,closed,2024-05-20T00:00:00,2024-01-12T00:00:00
TKT_001008,SUP_000483,Data not syncing,high,pending,2023-12-17T00:00:00,
TKT_001009,SUP_000484,Account access issue,low,pending,2024-01-06T00:00:00,2023-09-11T00:00:00
TKT_001010,SUP_000484,Data not syncing,medium,closed,2023-09-17T00:00:00,2023-03-11T00:00:00
TKT_001011,SUP_000485,Question about pricing,urgent,solved,2023-11-07T00:00:00,2023-08-24T00:00:00
TKT_001012,SUP_000486,Cannot login to dashboard,medium,solved,2023-04-30T00:00:00,2023-09-23T00:00:00
TKT_001013,SUP_000487,Performance degradation,urgent,solved,2024-01-29T00:00:00,
TKT_001014,SUP_000488,Cannot login to dashboard,high,solved,2024-04-05T00:00:00,
TKT_001015,SUP_000488,Cannot login to dashboard,high,open,2024-03-25T00:00:00,2023-10-15T00:00:00
TKT_001016,SUP_000489,API rate limit exceeded,medium,open,2022-04-30T00:00:00,
TKT_001017,SUP_000489,Question about pricing,medium,open,2022-04-18T00:00:00,2022-03-24T00:00:00
TKT_001018,SUP_000490,Billing discrepancy,medium,pending,2022-09-05T00:00:00,
TKT_001019,SUP_000490,Feature request: bulk export,medium,solved,2022-07-20T00:00:00,
TKT_001020,SUP_000491,Account access issue,high,solved,2023-04-26T00:00:00,2023-06-14T00:00:00
TKT_001021,SUP_000492,Data not syncing,medium,open,2024-03-06T00:00:00,2024-06-10T00:00:00
TKT_001022,SUP_000493,Integration not working,low,solved,2023-04-12T00:00:00,2022-09-11T00:00:00
TKT_001023,SUP_000493,Question about pricing,urgent,pending,2022-11-10T00:00:00,2023-01-18T00:00:00
TKT_001024,SUP_000493,Feature request: bulk export,medium,solved,2023-01-06T00:00:00,2023-05-08T00:00:00
TKT_001025,SUP_000494,Billing discrepancy,medium,closed,2022-09-12T00:00:00,2023-07-31T00:00:00
TKT_001026,SUP_000494,Question about pricing,urgent,pending,2023-02-02T00:00:00,2023-07-13T00:00:00
TKT_001027,SUP_000495,Data not syncing,urgent,closed,2022-12-28T00:00:00,2023-07-18T00:00:00
TKT_001028,SUP_000495,Data not syncing,urgent,solved,2022-12-29T00:00:00,
TKT_001029,SUP_000495,Question about pricing,medium,solved,2022-08-11T00:00:00,
TKT_001030,SUP_000496,API rate limit exceeded,medium,closed,2023-09-14T00:00:00,
TKT_001031,SUP_000497,Need to update payment method,high,closed,2022-07-15T00:00:00,2023-01-31T00:00:00
TKT_001032,SUP_000497,Cannot login to dashboard,medium,pending,2022-04-01T00:00:00,2022-11-01T00:00:00
TKT_001033,SUP_000498,API rate limit exceeded,urgent,solved,2022-03-19T00:00:00,
TKT_001034,SUP_000498,Billing discrepancy,urgent,pending,2022-10-26T00:00:00,2023-01-23T00:00:00
TKT_001035,SUP_000498,Billing discrepancy,low,closed,2022-04-19T00:00:00,
TKT_001036,SUP_000499,Cannot login to dashboard,medium,solved,2022-05-02T00:00:00,2023-03-27T00:00:00
TKT_001037,SUP_000500,Need to update payment method,high,solved,2023-08-24T00:00:00,2024-06-07T00:00:00
TKT_001038,SUP_000501,API rate limit exceeded,high,solved,2024-01-27T00:00:00,2023-07-11T00:00:00
TKT_001039,SUP_000501,Billing discrepancy,high,solved,2023-11-02T00:00:00,2023-12-13T00:00:00
TKT_001040,SUP_000501,API rate limit exceeded,low,open,2023-05-07T00:00:00,2024-01-22T00:00:00
TKT_001041,SUP_000502,Account access issue,medium,pending,2023-05-02T00:00:00,2023-07-17T00:00:00
TKT_001042,SUP_000502,Data not syncing,urgent,pending,2023-03-12T00:00:00,
TKT_001043,SUP_000503,Account access issue,medium,pending,2022-12-28T00:00:00,2023-05-05T00:00:00
TKT_001044,SUP_000504,Billing discrepancy,low,open,2022-12-11T00:00:00,
TKT_001045,SUP_000505,Feature request: bulk export,medium,closed,2023-09-05T00:00:00,2023-09-23T00:00:00
TKT_001046,SUP_000506,API rate limit exceeded,medium,closed,2024-05-15T00:00:00,
TKT_001047,SUP_000506,Question about pricing,urgent,open,2023-11-16T00:00:00,2024-06-09T00:00:00
TKT_001048,SUP_000507,Need to update payment method,urgent,solved,2022-10-27T00:00:00,2023-04-11T00:00:00
TKT_001049,SUP_000507,Feature request: bulk export,high,solved,2023-04-30T00:00:00,2023-05-01T00:00:00
TKT_001050,SUP_000508,Cannot login to dashboard,high,open,2023-11-22T00:00:00,2024-04-21T00:00:00
TKT_001051,SUP_000508,Feature request: bulk export,high,pending,2023-12-09T00:00:00,2024-02-25T00:00:00
TKT_001052,SUP_000509,Performance degradation,high,solved,2023-01-10T00:00:00,2023-04-06T00:00:00
TKT_001053,SUP_000510,Integration not working,high,open,2023-12-11T00:00:00,2024-01-25T00:00:00
TKT_001054,SUP_000510,Data not syncing,urgent,closed,2023-11-13T00:00:00,2023-10-10T00:00:00
TKT_001055,SUP_000511,Feature request: bulk export,low,solved,2022-07-04T00:00:00,2022-10-05T00:00:00
TKT_001056,SUP_000512,Cannot login to dashboard,medium,solved,2023-03-09T00:00:00,2022-08-22T00:00:00
TKT_001057,SUP_000512,Integration not working,medium,open,2023-03-04T00:00:00,
TKT_001058,SUP_000512,Billing discrepancy,high,solved,2023-01-03T00:00:00,
TKT_001059,SUP_000513,API rate limit exceeded,low,pending,2023-12-26T00:00:00,2024-11-15T00:00:00
TKT_001060,SUP_000513,Data not syncing,low,solved,2024-11-15T00:00:00,
TKT_001061,SUP_000514,Cannot login to dashboard,urgent,closed,2024-02-09T00:00:00,2023-08-09T00:00:00
TKT_001062,SUP_000514,Integration not working,medium,open,2024-01-27T00:00:00,2023-06-07T00:00:00
TKT_001063,SUP_000515,Account access issue,medium,solved,2023-03-29T00:00:00,2023-02-08T00:00:00
TKT_001064,SUP_000515,Data not syncing,low,open,2022-10-29T00:00:00,
TKT_001065,SUP_000516,Performance degradation,medium,open,2023-07-18T00:00:00,2024-05-09T00:00:00
TKT_001066,SUP_000516,Performance degradation,medium,pending,2023-11-29T00:00:00,2023-07-08T00:00:00
TKT_001067,SUP_000517,Cannot login to dashboard,low,solved,2022-10-28T00:00:00,2022-11-29T00:00:00
TKT_001068,SUP_000518,Data not syncing,medium,solved,2023-11-14T00:00:00,
TKT_001069,SUP_000518,Feature request: bulk export,low,open,2023-07-09T00:00:00,2023-06-08T00:00:00
TKT_001070,SUP_000518,Data not syncing,medium,solved,2023-12-29T00:00:00,
TKT_001071,SUP_000519,Need to update payment method,urgent,open,2023-01-20T00:00:00,2022-11-01T00:00:00
TKT_001072,SUP_000520,Performance degradation,medium,closed,2024-02-24T00:00:00,
TKT_001073,SUP_000521,Data not syncing,low,solved,2022-09-23T00:00:00,2022-05-04T00:00:00
TKT_001074,SUP_000521,Question about pricing,low,closed,2022-11-25T00:00:00,2022-04-24T00:00:00
TKT_001075,SUP_000522,Integration not working,medium,solved,2022-06-10T00:00:00,
TKT_001076,SUP_000523,API rate limit exceeded,low,closed,2024-02-12T00:00:00,
TKT_001077,SUP_000524,Account access issue,urgent,solved,2024-02-14T00:00:00,2024-02-15T00:00:00
TKT_001078,SUP_000524,Need to update payment method,high,solved,2024-05-17T00:00:00,2024-03-31T00:00:00
TKT_001079,SUP_000524,Performance degradation,medium,solved,2023-09-01T00:00:00,2023-08-27T00:00:00
TKT_001080,SUP_000525,Account access issue,high,solved,2023-06-22T00:00:00,2022-10-07T00:00:00
TKT_001081,SUP_000526,Need to update payment method,medium,solved,2023-03-29T00:00:00,
TKT_001082,SUP_000527,Billing discrepancy,medium,solved,2022-12-23T00:00:00,2023-02-20T00:00:00
TKT_001083,SUP_000527,Question about pricing,high,open,2023-01-09T00:00:00,2022-12-18T00:00:00
TKT_001084,SUP_000528,Billing discrepancy,low,open,2024-12-26T00:00:00,2024-05-22T00:00:00
TKT_001085,SUP_000529,Cannot login to dashboard,urgent,pending,2023-09-10T00:00:00,
